seller_active_quarter,year,quarter,seller_id,is_churn,n_orders,n_approved_orders,n_delivered_carrier,n_orders_late_to_carrier,n_delivered_customers,sales,n_orders_late_to_customer,median_approve_time,median_review_score,tenure_months,last_month_active_quarter,n_months_active_quarter,seller_city,seller_state
2018Q2,2018,2,seller_2995,,18,18,19,0,20,1784.0,2,22.125,5.0,13,3,3,mogi das cruzes,SP
2018Q2,2018,2,seller_1428,,2,2,2,0,2,194.0,0,28.6,5.0,1,3,1,belo horizonte,MG
2018Q2,2018,2,seller_1965,,7,7,7,0,7,1446.0,2,17.333333333333332,5.0,8,2,2,sao jose do rio preto,SP
2018Q2,2018,2,seller_2415,,1,1,1,0,1,53.0,0,1726.7166666666667,5.0,3,1,1,sao paulo,SP
2018Q2,2018,2,seller_1630,,6,6,6,0,5,783.5,0,29.466666666666665,5.0,7,2,2,formiga,MG
2018Q2,2018,2,seller_1353,,3,3,3,0,3,299.70000000000005,0,16.183333333333334,4.0,1,2,1,florianopolis,SC
2018Q2,2018,2,seller_2210,,6,6,6,0,9,418.73,3,35.36666666666667,3.0,15,1,1,ibitinga,SP
2018Q2,2018,2,seller_853,,9,9,9,0,9,351.9,1,54.233333333333334,4.0,3,3,3,curitiba,PR
2018Q2,2018,2,seller_1942,,8,8,8,0,7,9524.95,0,85.85,5.0,2,3,2,indaiatuba,SP
2018Q2,2018,2,seller_107,,1,1,1,0,3,3322.0,1,20.05,5.0,4,2,1,araraquara,SP
2018Q2,2018,2,seller_764,,8,8,8,0,8,256.3,1,70.925,5.0,14,3,3,nova iguacu,RJ
2018Q2,2018,2,seller_2218,,2,2,2,0,2,64.6,0,18.075,5.0,9,2,2,atibaia,SP
2018Q2,2018,2,seller_2491,,11,12,14,0,18,5119.73,6,927.5166666666667,4.0,9,3,3,pradopolis,SP
2018Q2,2018,2,seller_780,,9,9,10,0,10,1764.71,1,24.333333333333332,5.0,9,3,3,carapicuiba,SP
2018Q2,2018,2,seller_1220,,2,2,2,0,1,549.0,0,1624.6083333333333,2.0,5,3,2,jundiai,SP
2018Q2,2018,2,seller_614,,3,3,3,0,3,2025.7,0,26.6,5.0,2,3,2,juiz de fora,MG
2018Q2,2018,2,seller_2693,,8,8,8,0,8,788.29,0,24.95,5.0,17,3,3,navegantes,SC
2018Q2,2018,2,seller_171,,4,4,4,0,6,1384.95,2,665.6166666666667,5.0,11,3,3,santos,SP
2018Q2,2018,2,seller_122,,3,3,3,0,3,79.69999999999999,1,1031.8166666666666,1.0,6,1,1,sao paulo,SP
2018Q2,2018,2,seller_68,,9,9,9,0,10,3298.96,0,1938.15,5.0,19,3,3,barueri,SP
2018Q2,2018,2,seller_2029,,6,6,6,0,6,428.9,1,553.5333333333333,5.0,2,3,2,bauru,SP
2018Q2,2018,2,seller_2134,,2,2,2,1,2,306.0,1,632.0166666666667,3.5,10,3,2,santo antonio de padua,RJ
2018Q2,2018,2,seller_1198,,7,7,7,0,7,3783.0,0,456.68333333333334,5.0,3,3,3,apucarana,PR
2018Q2,2018,2,seller_1218,,14,14,14,0,15,938.28,1,30.5,4.0,19,3,3,sao paulo,SP
2018Q2,2018,2,seller_1229,,12,12,12,1,12,3162.43,2,26.625,5.0,4,3,3,curitiba,PR
2018Q2,2018,2,seller_321,,2,2,2,1,2,1049.8,0,730.625,2.5,4,2,2,vespasiano,MG
2018Q2,2018,2,seller_1350,,2,2,2,0,2,68.41,0,16.725,5.0,10,2,2,rio de janeiro,RJ
2018Q2,2018,2,seller_1985,,5,5,6,0,4,2349.96,1,1433.2833333333333,5.0,6,3,3,sao paluo,SP
2018Q2,2018,2,seller_1565,,6,6,6,0,8,1245.33,0,1565.1916666666666,5.0,17,3,3,bertioga,SP
2018Q2,2018,2,seller_918,,1,1,1,0,1,59.0,0,12.466666666666667,5.0,7,2,1,santana de parnaiba,SP
2018Q2,2018,2,seller_2488,,5,5,5,0,5,535.0600000000001,0,37.13333333333333,5.0,8,3,3,assis,SP
2018Q2,2018,2,seller_263,,4,4,4,0,4,449.92,0,17.0,3.5,5,2,1,santos,SP
2018Q2,2018,2,seller_2299,,7,7,7,0,8,669.2,0,1174.3833333333334,5.0,14,3,3,contagem,MG
2018Q2,2018,2,seller_1706,,5,5,6,0,8,4479.04,4,1446.25,3.5,5,2,2,sao paulo,SP
2018Q2,2018,2,seller_2938,,15,15,15,0,14,2574.77,1,26.7,4.0,11,3,3,sao bernardo do campo,SP
2018Q2,2018,2,seller_2008,,4,4,4,0,4,239.60000000000002,0,765.4583333333334,5.0,8,2,2,sao paulo,SP
2018Q2,2018,2,seller_791,,1,1,1,0,1,59.0,0,17.416666666666668,5.0,1,2,1,porto alegre,RS
2018Q2,2018,2,seller_2096,,13,13,14,1,14,1683.15,3,29.55,3.5,16,3,3,tres coracoes,MG
2018Q2,2018,2,seller_718,,9,9,9,2,7,1257.8,0,51.31666666666667,5.0,3,3,3,japira,PR
2018Q2,2018,2,seller_1652,,5,5,4,0,4,562.9,0,25.416666666666668,5.0,1,2,1,joinville,SC
2018Q2,2018,2,seller_2040,,2,2,2,0,2,227.0,0,467.6166666666667,5.0,6,3,1,curitiba,PR
2018Q2,2018,2,seller_115,,7,7,5,0,6,617.8000000000001,1,22.7,4.5,16,3,1,tres coracoes,MG
2018Q2,2018,2,seller_1525,,2,2,2,1,2,460.0,0,410.76666666666665,4.5,1,1,1,sao paulo,SP
2018Q2,2018,2,seller_393,,5,5,5,0,5,579.75,0,25.083333333333332,5.0,13,3,2,ribeirao pires,SP
2018Q2,2018,2,seller_2059,,2,2,2,0,2,686.99,0,760.4083333333333,4.0,2,3,2,amparo,SP
2018Q2,2018,2,seller_2173,,4,4,4,0,6,1207.68,2,24.566666666666666,3.0,10,3,2,apucarana,PR
2018Q2,2018,2,seller_578,,4,4,4,0,4,144.6,1,18.466666666666665,4.0,7,3,2,boituva,SP
2018Q2,2018,2,seller_2358,,2,2,2,1,2,65.8,0,15.733333333333333,3.0,3,3,2,ribeirao preto,SP
2018Q2,2018,2,seller_2782,,2,2,2,0,3,749.6999999999999,1,611.9583333333334,3.0,4,3,2,franca,SP
2018Q2,2018,2,seller_148,,3,3,3,0,3,214.99,0,35.53333333333333,5.0,2,3,2,salvador,BA
2018Q2,2018,2,seller_889,,5,5,5,1,4,498.70000000000005,0,1887.8,5.0,15,3,3,sao carlos,SP
2018Q2,2018,2,seller_1432,,12,13,13,0,15,4146.8,1,25.15,5.0,12,3,3,jaragua do sul,SC
2018Q2,2018,2,seller_952,,3,3,3,0,3,337.81,0,18.816666666666666,5.0,3,2,2,sao paulo,SP
2018Q2,2018,2,seller_2137,,3,3,3,0,3,300.9,0,21.8,5.0,1,3,1,osasco,SP
2018Q2,2018,2,seller_1653,,5,5,5,0,6,1079.3,0,16.133333333333333,5.0,12,3,3,sao paulo,SP
2018Q2,2018,2,seller_1327,,7,7,7,0,7,830.76,0,54.4,5.0,5,3,3,sao paulo,SP
2018Q2,2018,2,seller_2440,,3,3,3,1,2,275.96,0,1839.2833333333333,1.0,3,3,2,brasilia,DF
2018Q2,2018,2,seller_2275,,8,8,6,0,4,462.8,0,27.466666666666665,4.5,3,3,3,sao paulo,SP
2018Q2,2018,2,seller_1713,,6,6,6,0,5,437.0,0,14.408333333333333,4.5,7,3,3,portao,RS
2018Q2,2018,2,seller_22,,2,2,3,1,3,359.70000000000005,0,1043.2333333333333,5.0,14,2,2,sao paulo,SP
2018Q2,2018,2,seller_312,,5,5,5,0,5,3011.0,0,22.083333333333332,5.0,7,3,3,curitiba,PR
2018Q2,2018,2,seller_1312,,1,1,1,0,1,30.0,0,1923.2833333333333,5.0,3,1,1,sao paulo,SP
2018Q2,2018,2,seller_2523,,10,10,10,0,11,5973.45,0,23.816666666666666,3.0,8,3,3,novo hamburgo,RS
2018Q2,2018,2,seller_200,,14,14,12,6,17,5393.8,4,527.1,5.0,16,3,3,videira,SC
2018Q2,2018,2,seller_338,,7,7,7,0,11,1452.63,3,15.683333333333334,3.5,17,2,2,ibitinga,SP
2018Q2,2018,2,seller_2235,,4,4,4,0,4,233.98000000000002,0,45.875,5.0,6,2,2,curitiba,PR
2018Q2,2018,2,seller_1779,,3,3,3,0,4,279.6,0,23.166666666666668,5.0,5,3,2,criciuma,SC
2018Q2,2018,2,seller_380,,5,5,5,0,6,274.29,0,22.016666666666666,5.0,16,1,1,belo horizonte,MG
2018Q2,2018,2,seller_2695,,15,15,15,0,15,1343.1000000000001,0,24.666666666666668,5.0,3,3,3,ribeirao preto,SP
2018Q2,2018,2,seller_1176,,5,5,4,1,4,209.54000000000002,1,30.7,2.0,5,3,3,santo andre,SP
2018Q2,2018,2,seller_346,,1,1,1,0,2,34.8,2,40.0,4.0,2,2,1,sao paulo,SP
2018Q2,2018,2,seller_700,,3,3,3,0,3,421.0,0,18.666666666666668,4.0,5,3,2,guaratuba,PR
2018Q2,2018,2,seller_1190,,1,1,1,0,1,219.9,1,22.316666666666666,4.0,1,2,1,sao paulo,SP
2018Q2,2018,2,seller_1776,,1,1,1,0,1,17.9,0,50.0,5.0,2,1,1,curitiba,PR
2018Q2,2018,2,seller_1092,,5,5,5,0,5,1249.5,1,71.45,5.0,14,2,2,umuarama,PR
2018Q2,2018,2,seller_2005,,6,6,6,0,7,649.43,0,294.44166666666666,5.0,8,3,3,sao paulo,SP
2018Q2,2018,2,seller_1662,,2,2,2,0,2,259.8,0,2256.391666666667,5.0,3,1,1,rio de janeiro,RJ
2018Q2,2018,2,seller_2511,,3,3,3,0,3,170.0,0,1756.0333333333333,5.0,1,2,1,sao paulo,SP
2018Q2,2018,2,seller_1294,,6,6,5,0,5,893.0,0,1116.9083333333333,5.0,8,3,3,sao paulo,SP
2018Q2,2018,2,seller_2743,,3,3,3,0,4,749.96,1,15.716666666666667,5.0,16,1,1,sao paulo,SP
2018Q2,2018,2,seller_1920,,14,14,13,0,12,420.0,1,21.675,5.0,3,3,3,ribeirao preto / sao paulo,SP
2018Q2,2018,2,seller_1640,,2,2,2,0,2,186.0,0,632.7916666666666,5.0,7,1,1,curitiba,PR
2018Q2,2018,2,seller_277,,1,1,1,0,2,267.06,0,64.08333333333333,5.0,2,2,1,apucarana,PR
2018Q2,2018,2,seller_1600,,4,4,4,0,4,385.9,0,20.166666666666668,4.0,14,3,2,curitiba,PR
2018Q2,2018,2,seller_116,,5,5,5,1,6,1196.0,2,29.066666666666666,5.0,12,2,2,sao paulo,SP
2018Q2,2018,2,seller_928,,2,2,2,2,2,63.699999999999996,0,17.075,4.0,1,3,1,sorocaba,SP
2018Q2,2018,2,seller_1168,,2,2,3,0,3,254.0,0,1309.1583333333333,5.0,3,3,2,fazenda rio grande,PR
2018Q2,2018,2,seller_1172,,6,6,7,2,9,1176.38,2,39.49166666666667,3.0,6,2,2,santo andre,SP
2018Q2,2018,2,seller_2499,,5,5,5,0,5,223.0,0,24.716666666666665,5.0,3,2,2,sao paulo,SP
2018Q2,2018,2,seller_81,,11,11,11,0,11,1237.24,2,22.416666666666668,5.0,3,3,3,ribeirao pires,SP
2018Q2,2018,2,seller_1976,,1,1,1,0,1,832.4100000000001,0,13.466666666666667,5.0,1,1,1,campo magro,PR
2018Q2,2018,2,seller_2642,,2,2,3,1,3,751.6999999999999,1,14.258333333333333,4.0,13,1,1,bariri,SP
2018Q2,2018,2,seller_212,,11,11,11,1,11,1174.0,0,43.8,5.0,4,3,3,sao paulo,SP
2018Q2,2018,2,seller_993,,4,4,4,0,3,171.47,0,394.69166666666666,4.0,1,3,1,sorocaba,SP
2018Q2,2018,2,seller_767,,7,7,7,0,7,823.0,0,15.766666666666667,5.0,3,3,2,sao paulo,SP
2018Q2,2018,2,seller_1866,,2,2,2,0,2,133.98,0,20.575,4.5,11,2,2,sao paulo,SP
2018Q2,2018,2,seller_2610,,3,3,3,0,3,144.70000000000002,0,17.8,4.0,3,3,3,osasco,SP
2018Q2,2018,2,seller_646,,5,5,5,1,5,2062.7,0,67.0,5.0,11,2,2,curitiba,PR
2018Q2,2018,2,seller_1146,,11,11,11,0,8,329.59999999999997,0,26.45,5.0,1,3,1,rio de janeiro,RJ
2018Q2,2018,2,seller_1333,,4,4,4,0,3,224.06,1,311.025,4.0,3,3,3,botucatu,SP
2018Q2,2018,2,seller_1710,,1,1,0,0,0,0.0,0,10.3,0.0,11,3,1,tubarao,SC
2018Q2,2018,2,seller_736,,5,5,5,0,5,341.4,0,24.783333333333335,4.0,6,2,2,juiz de fora,MG
2018Q2,2018,2,seller_2770,,4,5,5,0,5,471.6,0,46.583333333333336,5.0,9,3,3,apucarana,PR
2018Q2,2018,2,seller_1004,,5,5,4,0,4,539.9,1,47.03333333333333,4.0,2,3,2,sp / sp,SP
2018Q2,2018,2,seller_150,,3,3,3,0,2,168.99,1,27.383333333333333,4.5,1,2,1,itaquaquecetuba,SP
2018Q2,2018,2,seller_381,,11,10,11,0,10,1047.8999999999999,1,25.466666666666665,5.0,12,3,3,jales,SP
2018Q2,2018,2,seller_2124,,6,6,6,0,6,645.7,0,15.333333333333334,5.0,2,3,2,vassouras,RJ
2018Q2,2018,2,seller_2498,,7,7,7,1,8,679.71,1,730.6833333333333,5.0,10,2,2,sao paulo,SP
2018Q2,2018,2,seller_2764,,1,1,1,0,1,59.9,0,11.65,5.0,5,3,1,curitiba,PR
2018Q2,2018,2,seller_1664,,38,38,48,5,63,9634.0,15,35.19166666666667,4.0,19,3,3,jacarei,SP
2018Q2,2018,2,seller_1274,,2,2,1,1,1,148.9,1,307.93333333333334,5.0,3,1,1,sao paulo,SP
2018Q2,2018,2,seller_1880,,9,9,9,0,9,321.8,0,19.516666666666666,5.0,15,3,3,sao paulo,SP
2018Q2,2018,2,seller_2628,,4,4,4,0,4,1061.0,1,626.225,5.0,6,3,3,ribeirao preto,SP
2018Q2,2018,2,seller_138,,7,7,8,0,8,5775.869999999999,0,21.65,4.0,13,3,3,sao paulo,SP
2018Q2,2018,2,seller_1938,,6,6,6,0,6,474.5,1,201.875,5.0,7,3,3,artur nogueira,SP
2018Q2,2018,2,seller_2975,,2,2,2,0,2,171.8,0,12.483333333333333,4.5,7,3,2,jundiai,SP
2018Q2,2018,2,seller_1649,,2,2,1,0,0,0.0,0,18.491666666666667,0.0,1,3,1,rio de janeiro / rio de janeiro,RJ
2018Q2,2018,2,seller_1867,,13,13,14,0,16,1391.07,1,21.45,5.0,8,3,3,curitiba,PR
2018Q2,2018,2,seller_1747,,2,2,2,0,2,70.68,0,22.325,2.0,4,3,2,sao paulo,SP
2018Q2,2018,2,seller_1728,,1,1,1,0,1,98.99,0,17.466666666666665,5.0,1,1,1,ao bernardo do campo,SP
2018Q2,2018,2,seller_3034,,4,4,5,2,5,550.8,0,941.575,4.0,4,1,1,rodeio,SC
2018Q2,2018,2,seller_913,,1,1,0,0,0,0.0,0,10.633333333333333,0.0,2,1,1,cotia,SP
2018Q2,2018,2,seller_336,,4,4,4,0,6,1748.0,1,15.616666666666667,4.5,4,2,2,limeira,SP
2018Q2,2018,2,seller_1959,,3,3,3,1,3,2011.97,1,15.1,4.0,5,3,2,londrina,PR
2018Q2,2018,2,seller_1160,,4,4,4,0,3,289.97,1,1152.1833333333334,5.0,3,3,3,santana de parnaiba,SP
2018Q2,2018,2,seller_2143,,4,4,4,0,4,603.9,0,2918.641666666667,3.5,10,3,1,sao paulo,SP
2018Q2,2018,2,seller_816,,3,3,3,0,2,698.0,0,23.033333333333335,4.5,10,3,3,ipatinga,MG
2018Q2,2018,2,seller_2009,,4,4,3,3,4,291.0,3,799.0333333333333,1.0,8,3,2,claudio,MG
2018Q2,2018,2,seller_1692,,1,1,1,0,1,820.0,0,22.6,5.0,10,1,1,londrina,PR
2018Q2,2018,2,seller_1389,,11,11,12,1,12,3091.34,1,21.3,5.0,15,3,3,sao paulo,SP
2018Q2,2018,2,seller_763,,8,8,8,0,11,411.95,0,31.466666666666665,5.0,4,2,2,sao paulo,SP
2018Q2,2018,2,seller_1149,,8,8,8,1,11,427.08,0,69.33333333333333,5.0,10,2,2,sao paulo,SP
2018Q2,2018,2,seller_2382,,4,4,4,0,3,193.8,1,731.2583333333333,5.0,13,3,3,sao roque,SP
2018Q2,2018,2,seller_1593,,4,4,4,0,7,336.09,1,19.275,5.0,6,3,3,sao paulo,SP
2018Q2,2018,2,seller_1359,,3,3,3,0,3,595.72,0,898.3833333333333,1.0,2,2,2,sao paulo,SP
2018Q2,2018,2,seller_1918,,4,4,4,1,4,780.6,1,24.866666666666667,5.0,3,3,3,nova petropolis,RS
2018Q2,2018,2,seller_2247,,6,6,6,1,9,3009.0,3,494.7416666666667,4.0,8,3,3,balneario camboriu,SC
2018Q2,2018,2,seller_3073,,1,1,1,0,1,70.0,0,20.133333333333333,5.0,1,3,1,curitiba,PR
2018Q2,2018,2,seller_1240,,10,10,6,3,7,1099.94,1,997.9166666666666,5.0,10,2,2,sao jose do rio preto,SP
2018Q2,2018,2,seller_1884,,14,14,14,0,11,1569.1000000000001,0,46.28333333333333,4.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_1510,,4,4,3,1,2,1019.88,0,908.3333333333334,1.0,4,3,3,sao jose dos campos,SP
2018Q2,2018,2,seller_1313,,6,7,7,0,6,636.0,0,378.0833333333333,2.5,9,3,3,sao paulo,SP
2018Q2,2018,2,seller_2704,,1,1,1,0,0,0.0,0,26.033333333333335,0.0,1,3,1,limeira,SP
2018Q2,2018,2,seller_478,,5,5,5,0,5,691.9,2,27.333333333333332,4.0,3,3,3,itu,SP
2018Q2,2018,2,seller_3028,,5,5,5,0,6,667.1800000000001,0,14.15,3.0,14,2,2,pocos de caldas,MG
2018Q2,2018,2,seller_1249,,3,3,3,0,3,686.0,0,32.583333333333336,1.0,2,3,2,belo horizonte,MG
2018Q2,2018,2,seller_1824,,4,4,4,0,5,1538.0,0,18.85,3.5,7,3,2,borda da mata,MG
2018Q2,2018,2,seller_1651,,4,4,4,0,3,172.5,0,22.233333333333334,2.0,4,3,3,santo andre,SP
2018Q2,2018,2,seller_2289,,1,1,1,0,1,199.0,0,29.866666666666667,5.0,1,3,1,jaguariuna,SP
2018Q2,2018,2,seller_15,,1,1,1,0,1,2749.0,0,1431.85,1.0,1,1,1,lauro de freitas,BA
2018Q2,2018,2,seller_2748,,3,2,2,0,2,884.0,0,16.708333333333332,5.0,4,3,2,itajai,SC
2018Q2,2018,2,seller_2407,,7,8,7,1,10,1203.5,2,773.2,5.0,6,3,3,indaiatuba,SP
2018Q2,2018,2,seller_1246,,5,5,6,0,8,1503.6999999999998,3,236.26666666666668,4.0,9,2,2,sp,SP
2018Q2,2018,2,seller_1462,,6,6,6,0,6,1887.8899999999999,0,23.991666666666667,2.5,5,3,3,sao paulo,SP
2018Q2,2018,2,seller_2038,,1,1,1,1,1,120.0,0,11.1,5.0,1,2,1,goiania,GO
2018Q2,2018,2,seller_1277,,12,12,11,0,12,963.81,3,351.525,4.0,9,3,3,alfenas,MG
2018Q2,2018,2,seller_2286,,5,5,5,0,4,1163.5,2,14.633333333333333,3.0,1,1,1,americana,SP
2018Q2,2018,2,seller_1990,,4,4,2,0,0,0.0,0,19.941666666666666,0.0,12,3,1,maringa,PR
2018Q2,2018,2,seller_2665,,5,5,6,2,6,534.0,1,21.6,3.5,9,3,2,curitiba,PR
2018Q2,2018,2,seller_160,,3,3,3,0,2,146.8,0,55.8,5.0,2,3,2,loanda,PR
2018Q2,2018,2,seller_1331,,4,4,4,0,2,159.6,0,18.966666666666665,5.0,2,3,2,contagem,MG
2018Q2,2018,2,seller_2080,,1,1,1,0,1,105.84,0,1294.9333333333334,2.0,2,2,1,sao paulo,SP
2018Q2,2018,2,seller_1140,,7,7,7,1,6,93.4,0,17.483333333333334,5.0,3,3,2,joinville,SC
2018Q2,2018,2,seller_3040,,2,2,2,0,2,1178.0,0,921.6833333333333,4.5,7,2,2,sao leopoldo,RS
2018Q2,2018,2,seller_379,,2,2,2,0,2,196.8,0,42.50833333333333,5.0,5,3,2,blumenau,SC
2018Q2,2018,2,seller_2017,,8,8,8,0,6,901.0,0,13.808333333333334,5.0,2,3,2,pitanga,PR
2018Q2,2018,2,seller_388,,7,7,7,0,8,206.0,0,14.066666666666666,5.0,6,3,3,sao paulo,SP
2018Q2,2018,2,seller_271,,2,2,2,0,3,1449.97,1,3862.1,5.0,7,1,1,americana,SP
2018Q2,2018,2,seller_3031,,1,1,1,0,7,770.3000000000001,3,1760.4666666666667,3.0,12,1,1,itatiba,SP
2018Q2,2018,2,seller_2940,,1,1,1,0,1,260.0,0,13.133333333333333,5.0,2,2,1,sao paulo,SP
2018Q2,2018,2,seller_1736,,6,6,5,0,5,631.39,0,28.483333333333334,5.0,4,3,2,sao paulo,SP
2018Q2,2018,2,seller_2952,,4,4,4,0,4,199.74,1,22.275,2.0,3,3,3,vila velha,ES
2018Q2,2018,2,seller_1058,,1,1,1,0,1,180.0,0,651.95,1.0,13,2,1,santo andre,SP
2018Q2,2018,2,seller_2863,,2,2,10,2,17,840.84,4,885.075,1.0,7,1,1,santana de parnaiba,SP
2018Q2,2018,2,seller_3049,,1,1,1,0,1,81.0,0,49.8,5.0,1,2,1,sao paulo,SP
2018Q2,2018,2,seller_2172,,4,4,4,0,4,1000.3,0,1154.2,5.0,11,3,3,curitiba,PR
2018Q2,2018,2,seller_2898,,7,7,7,0,9,4047.25,2,31.15,5.0,4,3,3,sao paulo,SP
2018Q2,2018,2,seller_3076,,2,2,1,0,1,87.99,0,1618.7333333333333,5.0,1,3,1,sao caetano do sul,SP
2018Q2,2018,2,seller_1658,,2,2,2,0,2,850.0,0,467.125,4.0,3,2,2,sao paulo,SP
2018Q2,2018,2,seller_3088,,3,4,5,0,9,3977.0,2,1705.175,4.0,6,1,1,sao paulo,SP
2018Q2,2018,2,seller_1729,,3,3,3,1,3,788.89,0,23.05,5.0,3,3,3,sao paulo,SP
2018Q2,2018,2,seller_1362,,2,2,2,0,0,0.0,0,727.0,0.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_904,,1,1,1,0,1,458.0,0,20.383333333333333,5.0,1,1,1,lajeado,RS
2018Q2,2018,2,seller_1269,,2,2,2,0,2,197.8,0,842.5166666666667,5.0,2,3,2,curitiba,PR
2018Q2,2018,2,seller_2016,,4,4,4,1,7,850.5699999999999,3,68.19166666666666,5.0,7,2,2,sao paulo,SP
2018Q2,2018,2,seller_723,,13,13,13,0,12,1260.0,1,39.5,5.0,8,3,3,taubate,SP
2018Q2,2018,2,seller_583,,13,13,14,1,14,579.86,2,86.71666666666667,4.5,18,3,3,porto alegre,RS
2018Q2,2018,2,seller_2947,,7,7,7,0,6,882.0,0,21.366666666666667,5.0,9,3,3,goiania,GO
2018Q2,2018,2,seller_2313,,4,4,4,0,5,189.70000000000002,0,23.816666666666666,5.0,5,3,2,santo andre,SP
2018Q2,2018,2,seller_690,,1,1,1,0,1,179.8,0,33.13333333333333,4.0,1,3,1,vila velha,ES
2018Q2,2018,2,seller_1665,,3,3,3,0,3,1564.99,1,46.75,5.0,2,2,2,diadema,SP
2018Q2,2018,2,seller_1463,,1,1,1,1,1,60.0,1,173.16666666666666,3.0,1,2,1,campinas,SP
2018Q2,2018,2,seller_580,,4,4,5,0,6,1099.49,1,1485.7333333333333,4.5,6,3,3,sao paulo,SP
2018Q2,2018,2,seller_1026,,3,3,3,0,3,244.0,0,12.083333333333334,5.0,3,3,2,sao paulo,SP
2018Q2,2018,2,seller_720,,1,1,1,0,1,538.0,0,23.25,2.0,1,3,1,brasilia,DF
2018Q2,2018,2,seller_967,,1,1,1,0,1,132.8,0,48.2,4.0,3,2,1,presidente prudente,SP
2018Q2,2018,2,seller_3038,,1,1,1,0,1,599.9,0,12.35,1.0,1,1,1,rio de janeiro,RJ
2018Q2,2018,2,seller_1021,,1,1,1,1,2,118.0,0,4676.9,4.5,5,1,1,imbituba,SC
2018Q2,2018,2,seller_2255,,6,6,6,0,6,153.9,0,178.15833333333333,5.0,17,3,3,sao jose dos campos,SP
2018Q2,2018,2,seller_1588,,10,9,10,2,9,1189.0,0,936.4166666666666,5.0,5,3,2,rio de janeiro,RJ
2018Q2,2018,2,seller_1052,,10,10,9,0,10,568.1,1,16.75,4.0,4,3,3,caxias do sul,RS
2018Q2,2018,2,seller_2632,,14,14,13,0,13,4114.98,1,237.175,5.0,2,3,2,garca,SP
2018Q2,2018,2,seller_1116,,1,1,1,0,1,96.99,0,31.85,5.0,1,2,1,maua,SP
2018Q2,2018,2,seller_5,,1,1,1,0,1,59.9,0,14.983333333333333,4.0,1,2,1,rio de janeiro,RJ
2018Q2,2018,2,seller_247,,10,10,11,1,11,714.8,1,486.5833333333333,5.0,5,3,3,ibitinga,SP
2018Q2,2018,2,seller_87,,6,6,6,0,5,1187.0,0,31.891666666666666,5.0,5,3,2,sao paulo,SP
2018Q2,2018,2,seller_1708,,9,9,9,0,9,2836.0,1,31.083333333333332,3.0,2,3,2,sao paulo,SP
2018Q2,2018,2,seller_28,,5,5,5,0,5,280.5,0,24.8,5.0,5,3,3,sao paulo,SP
2018Q2,2018,2,seller_3048,,15,15,15,0,17,6030.0,3,29.75,5.0,4,3,3,maringa,PR
2018Q2,2018,2,seller_425,,3,3,2,0,0,0.0,0,20.133333333333333,0.0,1,3,1,uruacu,GO
2018Q2,2018,2,seller_123,,1,1,1,0,0,0.0,0,48.06666666666667,0.0,1,3,1,orleans,SC
2018Q2,2018,2,seller_2419,,5,5,5,0,5,619.7,0,21.433333333333334,5.0,2,2,2,rio de janeiro,RJ
2018Q2,2018,2,seller_828,,5,5,7,0,8,947.0,3,20.533333333333335,5.0,7,3,2,sao caetano do sul,SP
2018Q2,2018,2,seller_3003,,2,2,3,0,3,593.9,0,23.5,3.0,6,1,1,itajai,SC
2018Q2,2018,2,seller_2222,,6,6,6,0,7,755.6,0,325.725,5.0,13,3,3,cafelandia,SP
2018Q2,2018,2,seller_208,,3,3,3,1,2,83.0,0,18.1,4.5,14,3,2,itapevi,SP
2018Q2,2018,2,seller_710,,13,13,13,3,22,3790.41,0,25.35,5.0,13,3,3,sao jose dos campos,SP
2018Q2,2018,2,seller_1358,,2,2,2,0,1,349.9,0,21.841666666666665,4.0,4,3,1,braco do norte,SC
2018Q2,2018,2,seller_968,,1,1,0,0,0,0.0,0,1438.6,0.0,1,3,1,sao paulo,SP
2018Q2,2018,2,seller_2888,,4,4,3,0,4,2294.8,0,1210.3166666666666,2.0,10,3,2,sao paulo,SP
2018Q2,2018,2,seller_2962,,3,3,3,0,5,1606.5,2,1486.9833333333333,3.0,10,3,2,maringa,PR
2018Q2,2018,2,seller_590,,3,3,3,0,4,429.70000000000005,1,905.65,3.0,13,1,1,sao paulo,SP
2018Q2,2018,2,seller_1522,,1,1,1,0,3,325.4,0,795.9333333333333,3.0,11,2,1,batatais,SP
2018Q2,2018,2,seller_344,,2,2,3,0,3,822.0,0,21.35,2.5,13,3,2,concordia,SC
2018Q2,2018,2,seller_2497,,3,3,2,0,2,3134.8900000000003,0,1041.2166666666667,5.0,2,2,2,sao paulo,SP
2018Q2,2018,2,seller_1381,,3,3,3,0,3,317.70000000000005,0,26.85,3.0,1,1,1,macae,RJ
2018Q2,2018,2,seller_2587,,4,4,4,0,4,103.78,1,29.375,5.0,2,3,2,barra mansa,RJ
2018Q2,2018,2,seller_755,,5,5,4,0,7,664.3000000000001,2,20.766666666666666,5.0,6,3,3,sao paulo,SP
2018Q2,2018,2,seller_82,,3,3,3,0,3,2082.94,1,19.916666666666668,5.0,8,3,3,sao paulo,SP
2018Q2,2018,2,seller_428,,4,4,4,0,3,659.6999999999999,1,24.791666666666668,5.0,4,3,3,rio de janeiro,RJ
